state,name_y,category,latitude,longitude,class
Florida,Wendy's,'Fast food restaurant',25.984561,-80.1641169,1
Texas,McDonald's,'Fast food restaurant',29.4468001,-98.3606767,0
Arkansas,Taco Bell,'Fast food restaurant',36.3096714,-94.1798756,1
North Carolina,Chick-fil-A,'Fast food restaurant',35.9031034,-78.89774609999999,1
New Mexico,KFC,'Fast food restaurant',35.675915499999995,-105.9539128,0
Oklahoma,Carl's Jr.,'Fast food restaurant',36.3681143,-96.0156541,1
Arkansas,KFC,'Fast food restaurant',36.251693,-94.136486,0
North Carolina,Taco Bell,'Fast food restaurant',35.472637299999995,-80.2688606,1
North Carolina,Los Sabores Latinos Taqueria Y Pupuseria,'Fast food restaurant',34.743386,-76.82214499999999,1
New Mexico,Day’s Hamburgers,'Hamburger restaurant',32.3112678,-106.8102645,0
Texas,Dabs Burgers N More,'Hamburger restaurant',29.4906129,-98.5814075,0
Florida,Fuddruckers,'Hamburger restaurant',25.683802,-80.444188,1
Louisiana,Maplewood Burgers Moss Bluff,'Hamburger restaurant',30.3003711,-93.221939,1
California,Flipper's Gourmet Burgers,'Hamburger restaurant',37.7901112,-122.4204736,0
Texas,Grizzly Burger House,'Hamburger restaurant',33.0028419,-96.7229385,0
California,831 Vietnamese Restaurant,'Vietnamese restaurant',36.961801,-122.046542,0
Texas,Pho Sofia Restaurant,'Vietnamese restaurant',35.2220053,-101.7693271,0
California,A & K Noodle House,'Vietnamese restaurant',37.3391139,-121.8839028,0
California,Pho John,'Vietnamese restaurant',34.0645528,-117.9666139,0
Texas,Bamboo Asian Cuisine,'Vietnamese restaurant',30.0144047,-95.449249,0
California,Taqueria Hidalgo,'Vietnamese restaurant',36.7178381,-121.6574935,0
California,Pho Hai Noodle & Grill,'Vietnamese restaurant',34.0646152,-117.9666147,0
Louisiana,Pho V & V,'Vietnamese restaurant',30.4534851,-90.0813203,0
Texas,BÚN BÒ HUẾ ĐỨC CHƯƠNG MIDNITE DALLAS,'Vietnamese restaurant',32.9222135,-96.7206136,0
California,Diep Thanh Thanh,'Vietnamese restaurant',34.0624741,-118.0846653,0
Tennessee,Vietnam Coast,'Vietnamese restaurant',35.1555108,-89.7280347,0
Arizona,Huế Gourmet,'Vietnamese restaurant',33.4132454,-111.8761326,0
North Carolina,Pho Hong,'Vietnamese restaurant',35.2104873,-80.7806847,0
Oklahoma,TK's Kitchen,'Vietnamese restaurant',35.4959831,-97.5335388,0
California,Vy Vy's Restaurant & Lounge,'Vietnamese restaurant',33.785995,-117.957962,0
Arizona,Phở Vĩnh Long Vietnamese Restaurant,'Vietnamese restaurant',33.5082804,-112.134635,0
California,Phở Anh Đào,'Vietnamese restaurant',38.5025677,-121.4333819,0
California,Pho oh! Ngon,'Vietnamese restaurant',34.0523573,-117.9441801,0
California,Thien Huong Restaurant,'Vietnamese restaurant',37.4284124,-121.9073643,0
Texas,Pho Ca Dao,'Vietnamese restaurant',32.9169841,-96.7013731,0
California,Cha oc Gia Huy Restaurant,'Vietnamese restaurant',33.7375388,-117.9451743,0
California,Lá Xanh Restaurant,'Vietnamese restaurant',33.7454795,-117.9411621,0
California,A&W Restaurant,'Fast food restaurant',36.9840515,-121.5571366,1
Georgia,Hardee's,'Fast food restaurant',31.4883621,-82.8523171,1
Georgia,Dairy Queen Grill & Chill,'Fast food restaurant',34.6036363,-83.7638721,1
California,A&W Restaurant,'Fast food restaurant',37.7536276,-121.4586961,1
South Carolina,Wendy's,'Fast food restaurant',34.226001,-79.793966,1
California,Wendy's,'Fast food restaurant',34.221861,-118.4511029,1
Texas,Dairy Queen Store,'Fast food restaurant',33.458438,-94.088311,1
Arizona,Bandoleros 66 TEX•MEX•CUE,'Barbecue restaurant',35.1982396,-111.6482846,1
South Carolina,Dickey's Barbecue Pit,'Barbecue restaurant',33.9979389,-81.2237354,1
California,Niji Japanese Grille,'Japanese restaurant',37.7892536,-122.4027721,0
California,Ramen by Omae,'Japanese restaurant',34.1510642,-118.4471507,0
North Carolina,Burger King,'Fast food restaurant',35.080065399999995,-80.6578067,0
Florida,Taco Bell,'Fast food restaurant',28.5525651,-81.47350689999999,1
California,Pho Hoa + Jazen Tea - Mckee,'Vietnamese restaurant',37.375139,-121.837165,0
California,King Noodles 68,'Vietnamese restaurant',33.7453915,-117.9451703,0
Florida,Inch & Ounces Vietnamese Street Food,'Vietnamese restaurant',26.7132575,-80.0539282,1
California,Pho Oh Love,'Vietnamese restaurant',34.0521515,-117.9439046,0
California,Bowl of Pho,'Vietnamese restaurant',37.3400786,-122.0426955,0
Texas,Khang Vietnamese Sandwich Cafe,'Vietnamese restaurant',29.7043679,-95.6264506,0
Texas,Saigon Noodle,'Vietnamese restaurant',29.7030334,-95.596939,1
California,Phở M - Authentic Vietnamese Cuisine,'Vietnamese restaurant',38.6703692,-121.1686364,0
California,Phở No 1,'Vietnamese restaurant',37.7293306,-122.4041472,0
California,i4 Coffee Restaurant,'Vietnamese restaurant',33.7592732,-117.9510693,0
Texas,Sit Lo,'Vietnamese restaurant',29.5889361,-95.60068,1
California,Pho Hoa + Jazen Tea,'Vietnamese restaurant',37.7765936,-121.9710553,0
Georgia,Viet Kitchen,'Vietnamese restaurant',33.9073955,-84.2019297,0
Mississippi,The Pho King Spot,'Vietnamese restaurant',30.4566025,-88.88813619999999,0
Texas,Vietnamese Food To Go,'Vietnamese restaurant',31.7843561,-106.4076693,1
Texas,Pho Nomenal,'Vietnamese restaurant',30.260705,-94.2201606,1
Texas,Banh Mi Galang,'Vietnamese restaurant',30.479742,-97.7999096,0
Tennessee,Baker Boss Vietnamese Cafe,'Vietnamese restaurant',36.0469531,-86.71043739999999,1
California,KING PARADISE,'Vietnamese restaurant',33.7898716,-117.9620828,1
California,The Pennywort,'Vietnamese restaurant',37.40668,-121.886331,0
Texas,Song Huong Restaurant,'Vietnamese restaurant',32.7093817,-97.0987297,1
Oklahoma,7 Asian Bistro,'Vietnamese restaurant',35.406523,-97.5319412,0
Tennessee,T&S Saigon Pho,'Vietnamese restaurant',36.6328831,-87.4341669,0
Texas,Banh Mi Deli,'Vietnamese restaurant',29.9019798,-93.9117306,0
North Carolina,What The Pho Vietnamese Cuisine Greenville,'Vietnamese restaurant',35.5990106,-77.4069449,0
California,Pho King,'Vietnamese restaurant',34.1337628,-117.6379286,0
Arizona,Pepper Cafe,'Vietnamese restaurant',33.334478,-111.8048261,0
Texas,Banh Mi Guys,'Vietnamese restaurant',29.9477955,-95.5631251,0
Alabama,Pho Shizzle,'Vietnamese restaurant',30.2778559,-87.6833571,0
Louisiana,Dejepe Bakery,'Vietnamese restaurant',29.895589,-90.0186846,0
California,Trinity Coffee and Food To Go,'Vietnamese restaurant',34.3511103,-119.0588418,0
Texas,PhoBowl,'Vietnamese restaurant',32.973645999999995,-96.713028,0
Georgia,I Luv Pho,'Vietnamese restaurant',34.0182888,-84.5643552,0
Texas,Bodard Express,'Vietnamese restaurant',29.7600873,-95.3655982,0
Texas,Thach Che Hien Khanh,'Vietnamese restaurant',29.7048777,-95.582908,0
Texas,Tuong Ky Fast Food,'Vietnamese restaurant',29.6893255,-95.571881,0
Georgia,Pho 24 DBA. Hoang Toan Restaurant,'Vietnamese restaurant',33.9522781,-84.1404876,0
Georgia,Vi Nam Authentic Vietnamese Cuisine,'Vietnamese restaurant',33.9417809,-84.1599607,1
California,Phố Cổ Hà Nội,'Vietnamese restaurant',33.7602785,-117.9065509,0
Georgia,Vietvana Pho Noodle House,'Vietnamese restaurant',33.7780685,-84.3892338,0
North Carolina,Pho Me Vietnamese Kitchen,'Vietnamese restaurant',35.5270242,-80.8668801,0
California,40N Pho and Grille,'Vietnamese restaurant',32.9027402,-117.0993582,1
California,40N Pho and Grille,'Vietnamese restaurant',32.9027402,-117.0993582,0
Georgia,Gao Fresh Noodle,'Vietnamese restaurant',34.0554691,-84.1750412,0
California,Tanglad,'Vietnamese restaurant',37.7615065,-122.4348082,0
Mississippi,Ninja Express,'Vietnamese restaurant',30.5269494,-89.6844046,0
Florida,Pho 305,'Vietnamese restaurant',25.8014493,-80.19082159999999,1
California,CHi CHi Restaurant,'New American restaurant',33.817624599999995,-116.5480646,1
Florida,DOCCS Kitchen,'New American restaurant',28.1416759,-80.67328359999999,0
Florida,DOCCS Kitchen,'New American restaurant',28.1416759,-80.67328359999999,1
Tennessee,Saffire,'New American restaurant',35.9325056,-86.8600917,0
Florida,Jardin,'New American restaurant',26.7131471,-80.05301209999999,0
South Carolina,SELECT Restaurant - Greer,'New American restaurant',34.9379079,-82.22672759999999,1
Texas,Sonic Drive-In,'Fast food restaurant',31.5988901,-96.156344,0
Louisiana,Burger King,'Fast food restaurant',29.9880552,-90.130492,0
Arizona,Wendy's,'Fast food restaurant',32.1343125,-110.9976183,1
Arkansas,Ramona's City Grill,'Fast food restaurant',33.1094122,-92.3562963,0
Texas,Fujiya Asian Cuisine,'Japanese restaurant',30.0040002,-95.1533236,0
Arizona,Wendy's,'Fast food restaurant',32.1345872,-110.9248157,1
Arizona,Carl's Jr.,'Fast food restaurant',33.318293,-111.68742,1
Florida,Wendy's,'Fast food restaurant',26.2299369,-80.1568903,0
Florida,Wendy's,'Fast food restaurant',27.5870822,-80.3774679,1
Georgia,McDonald's,'Fast food restaurant',33.7325398,-84.75646379999999,0
Florida,Wendy's,'Fast food restaurant',27.9562667,-82.7881302,1
Georgia,Chick-fil-A,'Fast food restaurant',31.9837996,-81.172315,0
Florida,Taco Bell,'Fast food restaurant',29.6522695,-82.3337224,1
Tennessee,J-Bo's Wings & Things,'Chicken wings restaurant',35.2279162,-89.5185949,0
North Carolina,A & D Buffalo's,'Chicken wings restaurant',36.0194026,-78.9097714,0
Georgia,Flav R Town USA LLC,'Chicken wings restaurant',33.1992493,-82.3939577,0
Louisiana,King of Wings,'Chicken wings restaurant',32.5138419,-92.08264,0
California,Viva Tacos & Wings Inc,'Chicken wings restaurant',33.763754,-118.006975,0
New Mexico,Wingstop,'Chicken wings restaurant',32.8777696,-105.9612757,0
Mississippi,Wingo's,'Chicken wings restaurant',32.3647294,-88.7117116,0
Arkansas,Wing Lovers,'Chicken wings restaurant',34.7404602,-92.3230731,0
Tennessee,Jimmy's Wings,'Chicken wings restaurant',35.1246325,-90.04757,0
Georgia,King's deli,'Chicken wings restaurant',30.8587312,-83.2805149,0
Georgia,Wingz On Wheelz,'Chicken wings restaurant',33.9529667,-84.57793889999999,1
South Carolina,Wings CO.,'Chicken wings restaurant',33.7016602,-78.9227423,1
Alabama,Wings To Go Decatur Alabama,'Chicken wings restaurant',34.5601811,-86.97035989999999,0
Alabama,Birmingham Wings & Waffles,'Chicken wings restaurant',33.51681,-86.7803173,0
Texas,Wingstop,'Chicken wings restaurant',26.4815794,-97.771001,0
Georgia,Magic Wings and Things 2,'Chicken wings restaurant',33.404026,-84.7085251,0
Mississippi,"Bsw Burger, Salads, Wings",'Chicken wings restaurant',32.3553766,-90.1822869,0
Texas,Fire Wings Westheimer,'Chicken wings restaurant',29.7366003,-95.5144984,1
Florida,Wingstop,'Chicken wings restaurant',28.1844768,-82.43479789999999,0
California,Wingstop,'Chicken wings restaurant',35.294298399999995,-119.0194792,0
Florida,Wingstop,'Chicken wings restaurant',28.3351814,-81.5902792,0
Georgia,Wingster Restaurant,'Chicken wings restaurant',33.9496662,-83.3840295,0
Alabama,Burger King,'Fast food restaurant',31.5093818,-87.3190529,0
Texas,Wendy's,'Fast food restaurant',32.925716,-96.8400333,1
Texas,A&W Restaurant,'Fast food restaurant',31.4456853,-100.4785065,1
California,Taco Bell,'Fast food restaurant',39.7553276,-121.8595025,1
California,The Original Pancake House,'Breakfast restaurant',33.8889308,-117.8116791,0
North Carolina,The Potato Wedge,'Breakfast restaurant',35.637381,-82.573898,0
North Carolina,Wendy's,'Fast food restaurant',36.0845368,-79.7774617,1
Georgia,American Deli,'Chicken wings restaurant',34.0180253,-84.5637886,0
Alabama,WOW Wings,'Chicken wings restaurant',32.3597441,-86.2897708,0
Georgia,Wing Fling,'Chicken wings restaurant',33.7612221,-84.1961091,0
California,Wingman Kitchen,'Chicken wings restaurant',33.7483202,-117.8661716,0
Louisiana,Miracles To Go,'Chicken wings restaurant',29.9889142,-90.0718024,0
California,Wingstop,'Chicken wings restaurant',33.874440199999995,-118.1248403,0
Alabama,Wing City,'Chicken wings restaurant',32.3166039,-86.2668454,0
Texas,It's Just Wings,'Chicken wings restaurant',33.0947968,-96.8141621,0
South Carolina,US Wings & Deli- Sumter,'Chicken wings restaurant',33.9525953,-80.3773695,0
New Mexico,Wingstop,'Chicken wings restaurant',35.3190009,-106.54335,0
Georgia,Wingstop,'Chicken wings restaurant',33.6042098,-83.8711781,0
Texas,Wingstop,'Chicken wings restaurant',29.7372178,-95.4982654,1
Texas,Wingstop,'Chicken wings restaurant',32.3329777,-102.5505956,0
Florida,Buffalo Wingman,'Chicken wings restaurant',28.3450865,-81.63044819999999,0
North Carolina,East Coast Wings + Grill,'Chicken wings restaurant',35.6,-77.3330556,0
Texas,Jack in the Box,'Fast food restaurant',29.4042054,-98.6293772,1
California,Wendy's,'Fast food restaurant',40.5688842,-122.3593754,1
North Carolina,Hungry Jack's Restaurant,'Breakfast restaurant',34.9511728,-79.0536703,1
Arizona,Carl's Jr.,'Fast food restaurant',33.3901912,-111.7886784,1
Texas,Burger King,'Fast food restaurant',33.4222484,-96.5880494,0
Texas,Big City Wings,'Chicken wings restaurant',29.9344253,-95.2585144,0
Georgia,Wing It On!,'Chicken wings restaurant',33.9813908,-84.3511812,1
Florida,Wingstop,'Chicken wings restaurant',25.6265435,-80.4167387,0
Louisiana,Wings N Sides,'Chicken wings restaurant',30.2282878,-90.9200891,0
Florida,Boho,'Mediterranean restaurant',25.7273038,-80.2428563,0
North Carolina,Sherefe,'Mediterranean restaurant',35.052064,-78.8787507,0
California,Chef Ekrem's Mediterranean Grill,'Mediterranean restaurant',33.6390846,-117.9214675,0
Texas,Stalla's Manhattan Grill,'Mediterranean restaurant',29.8142792,-95.4642658,0
Texas,Cafe Dalida,'Mediterranean restaurant',29.7286173,-95.5220206,0
California,California Pita & Grill,'Mediterranean restaurant',34.1510544,-118.4510737,0
Oklahoma,Shawarma Vite,'Mediterranean restaurant',35.2010231,-97.4475937,0
California,حلويات عربية,'Mediterranean restaurant',33.8321329,-117.9584561,0
California,La Maison Kabob,'Mediterranean restaurant',36.736474,-119.7931593,0
Alabama,Zoës Kitchen,'Mediterranean restaurant',33.206752,-87.5505263,0
Texas,Abu Omar Halal,'Mediterranean restaurant',29.9348464,-95.5840158,0
Mississippi,Zeus Mediterranean Kitchen,'Mediterranean restaurant',32.3233502,-90.1072047,1
Florida,Panarea Mediterranean Sea Grill,'Mediterranean restaurant',25.877384,-80.1686766,0
California,Mangos Grill,'Mediterranean restaurant',32.7161111,-117.0263889,0
Texas,Laili Farmers Market,'Mediterranean restaurant',32.77747,-96.7900856,0
California,Kebab House,'Mediterranean restaurant',34.223113399999995,-118.4497656,0
Texas,Ayasofia Turkish Cuisine and Mediterranean restaurant,'Mediterranean restaurant',32.8601984,-97.3202057,0
Texas,CHEF'S TABLE,'Mediterranean restaurant',29.4911148,-98.5695907,0
Texas,Kababeque,'Mediterranean restaurant',30.5674245,-97.6892785,0
Texas,Pita Gourmet Mediterranean Restaurant,'Mediterranean restaurant',29.516546,-98.5953955,0
Tennessee,Blu Fig,'Mediterranean restaurant',36.0100974,-86.7013399,0
Louisiana,Sarah's Deli,'Mediterranean restaurant',29.5849194,-90.7266949,0
Oklahoma,Gyro House,'Mediterranean restaurant',35.6249697,-97.4872087,1
Texas,Mediterranean Grill House,'Mediterranean restaurant',29.7588614,-95.3650319,0
California,Luna Grill,'Mediterranean restaurant',32.840983699999995,-116.981517,0
Texas,Sage Mediterranean Bakery & Grill,'Mediterranean restaurant',29.7289837,-95.5134678,1
California,Ali Baba Restaurant & cafe,'Mediterranean restaurant',34.104832,-117.7494015,1
North Carolina,Hardee's,'Fast food restaurant',35.7183081,-81.31506159999999,1
Florida,Wendy's,'Fast food restaurant',26.0641179,-80.20742539999999,1
Alabama,Wendy's,'Fast food restaurant',32.9399981,-85.97789619999999,1
Alabama,Hardee's,'Fast food restaurant',31.7200097,-85.8298059,1
New Mexico,Sonic Drive-In,'Fast food restaurant',34.8137789,-106.7524446,1
North Carolina,Wendy's,'Fast food restaurant',36.0058332,-80.44091689999999,1
Texas,A&W Restaurant,'Fast food restaurant',31.4456853,-100.4785065,0
Arizona,Field House,'Southern restaurant (US)',35.177736,-111.6669967,0
Oklahoma,Riverbend Ranch Steakhouse,'Southern restaurant (US)',36.144897,-95.60521,0
South Carolina,Jab's Southern Comfort,'Southern restaurant (US)',33.002014599999995,-80.0405248,0
Florida,Grandma's kitchen,'Southern restaurant (US)',29.4606894,-81.2527592,0
South Carolina,Chris's Diner,'Southern restaurant (US)',34.1555707,-79.7428573,0
Tennessee,The Southern Eatery,'Southern restaurant (US)',35.602803,-85.9196983,0
Mississippi,The Iron Horse Grill,'Southern restaurant (US)',32.2999533,-90.1921011,1
South Carolina,Rusty And Paula's Restaurant,'Southern restaurant (US)',33.2933868,-81.0366499,0
Mississippi,the warehouse eatery,'Southern restaurant (US)',32.2540118,-90.1597296,0
Alabama,Whit’s Chic,'Southern restaurant (US)',32.793657,-85.1802955,0
Texas,Yall's Place Catering & Concession,'Southern restaurant (US)',32.7151451,-94.2365112,0
Texas,Spivey's Famous Bistro,'Southern restaurant (US)',29.7239555,-95.3511374,0
Georgia,Rice House Restaurant,'Southern restaurant (US)',34.3022594,-84.9863589,0
South Carolina,Page's Okra Grill Food Truck-Summerville,'Southern restaurant (US)',33.0429958,-80.1407043,0
South Carolina,Uncle Quincy’s Southern Kitchen,'Southern restaurant (US)',34.7239234,-81.64119199999999,0
North Carolina,Depot Southern Bistro LLC,'Southern restaurant (US)',36.3937435,-78.9826868,0
Alabama,Chicken Salad Chick,'Southern restaurant (US)',33.4800487,-86.79046249999999,1
Texas,Taco Villa,'Fast food restaurant',33.5927401,-101.9267719,1
Louisiana,Wendy's,'Fast food restaurant',31.1354234,-93.2652967,1
South Carolina,Sonic Drive-In,'Fast food restaurant',34.0294181,-81.04167799999999,0
Texas,Sonic Drive-In,'Fast food restaurant',31.5252754,-97.1469832,0
Arkansas,KFC,'Fast food restaurant',35.216963,-94.2696392,0
North Carolina,Burger King,'Fast food restaurant',36.150539,-80.27989099999999,0
Alabama,Bell Peppers (carbs you can count),'Southern restaurant (US)',33.4526615,-86.9841433,0
Oklahoma,Chicken Salad Chick,'Southern restaurant (US)',35.6065444,-97.5372924,0
North Carolina,Chicken Salad Chick,'Southern restaurant (US)',35.128093799999995,-80.7023966,1
Mississippi,Chicken Salad Chick,'Southern restaurant (US)',31.3244938,-89.3356783,1
Mississippi,Siwell Market Café,'Fast food restaurant',32.189601,-90.265115,0
Florida,Wendy's,'Fast food restaurant',26.0071506,-80.3177525,1
North Carolina,Burger King,'Fast food restaurant',35.968475,-78.496433,0
Arizona,Carl's Jr.,'Fast food restaurant',35.2627789,-112.1944733,1
Florida,Wendy's,'Fast food restaurant',25.8475385,-80.18436729999999,1
Arizona,Dairy Queen,'Fast food restaurant',34.7374649,-112.0100995,1
Florida,Wendy's,'Fast food restaurant',28.5511244,-81.5337973,1
Texas,Jack in the Box,'Fast food restaurant',29.8661481,-95.683786,1
North Carolina,McDonald's,'Fast food restaurant',35.1578897,-78.8697459,1
California,McDonald's,'Fast food restaurant',36.7586769,-119.7901408,1
